# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2514378	2515205	-	WP_013431199.1	WP_013431199.1		HAD-IIA family hydrolase			CALKRO_RS11630	828	275	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2515224	2516477	-							CALKRO_RS11635	1254		old_locus_tag=Calkro_2304
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2515224	2516477	-	WP_013431200.1	WP_013431200.1		glycosyltransferase			CALKRO_RS11635	1254	417	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2516663	2517040	+							CALKRO_RS11640	378		old_locus_tag=Calkro_2305
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2516663	2517040	+	WP_013431201.1	WP_013431201.1		metalloregulator ArsR/SmtB family transcription factor			CALKRO_RS11640	378	125	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2517060	2519147	+					cadA		CALKRO_RS11645	2088		old_locus_tag=Calkro_2306
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2517060	2519147	+	WP_013431202.1	WP_013431202.1		cadmium-translocating P-type ATPase	cadA		CALKRO_RS11645	2088	695	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2519220	2519636	+							CALKRO_RS11650	417		old_locus_tag=Calkro_2307
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2519220	2519636	+	WP_013289631.1	WP_013289631.1		bifunctional nuclease family protein			CALKRO_RS11650	417	138	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2519643	2521106	-							CALKRO_RS11655	1464		old_locus_tag=Calkro_2308
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2519643	2521106	-	WP_013431203.1	WP_013431203.1		PIG-L family deacetylase			CALKRO_RS11655	1464	487	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2521550	2522143	-							CALKRO_RS11660	594		old_locus_tag=Calkro_2309
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2521550	2522143	-	WP_013431204.1	WP_013431204.1		TatD family nuclease-associated radical SAM protein			CALKRO_RS11660	594	197	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2522171	2522935	-							CALKRO_RS11665	765		old_locus_tag=Calkro_2310
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2522171	2522935	-	WP_013431205.1	WP_013431205.1		TatD family hydrolase			CALKRO_RS11665	765	254	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2522932	2524893	-					metG		CALKRO_RS11670	1962		old_locus_tag=Calkro_2311
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2522932	2524893	-	WP_013431206.1	WP_013431206.1		methionine--tRNA ligase	metG		CALKRO_RS11670	1962	653	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2524953	2525513	-							CALKRO_RS11675	561		old_locus_tag=Calkro_2312
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2524953	2525513	-	WP_013431207.1	WP_013431207.1		DUF6512 family protein			CALKRO_RS11675	561	186	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2525516	2526244	-							CALKRO_RS11680	729		old_locus_tag=Calkro_2313
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2525516	2526244	-	WP_013431208.1	WP_013431208.1		2-phosphosulfolactate phosphatase family protein			CALKRO_RS11680	729	242	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2526273	2526929	-							CALKRO_RS11685	657		old_locus_tag=Calkro_2314
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2526273	2526929	-	WP_237699085.1	WP_237699085.1		nucleotidyl transferase AbiEii/AbiGii toxin family protein			CALKRO_RS11685	657	218	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2526942	2527247	-							CALKRO_RS11690	306		old_locus_tag=Calkro_2315
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2526942	2527247	-	WP_013431210.1	WP_013431210.1		hypothetical protein			CALKRO_RS11690	306	101	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2527407	2527958	+							CALKRO_RS11695	552		old_locus_tag=Calkro_2316
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2527407	2527958	+	WP_013431211.1	WP_013431211.1		hypothetical protein			CALKRO_RS11695	552	183	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2528030	2529097	-					cheB		CALKRO_RS11700	1068		old_locus_tag=Calkro_2317
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2528030	2529097	-	WP_013431212.1	WP_013431212.1		chemotaxis-specific protein-glutamate methyltransferase CheB	cheB		CALKRO_RS11700	1068	355	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2529347	2529805	+							CALKRO_RS11705	459		old_locus_tag=Calkro_2318
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2529347	2529805	+	WP_013431213.1	WP_013431213.1		DUF3842 family protein			CALKRO_RS11705	459	152	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2529781	2530320	-							CALKRO_RS11710	540		old_locus_tag=Calkro_2319
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2529781	2530320	-	WP_013431214.1	WP_013431214.1		FmdE family protein			CALKRO_RS11710	540	179	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2530362	2530778	-					tsaA		CALKRO_RS11715	417		old_locus_tag=Calkro_2320
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2530362	2530778	-	WP_013431215.1	WP_013431215.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA		CALKRO_RS11715	417	138	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2530816	2531580	-							CALKRO_RS11720	765		old_locus_tag=Calkro_2321
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2530816	2531580	-	WP_013431216.1	WP_013431216.1		ABC transporter ATP-binding protein			CALKRO_RS11720	765	254	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2531584	2532660	-							CALKRO_RS11725	1077		old_locus_tag=Calkro_2322
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2531584	2532660	-	WP_013431217.1	WP_013431217.1		iron ABC transporter permease			CALKRO_RS11725	1077	358	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2532689	2533834	-							CALKRO_RS11730	1146		old_locus_tag=Calkro_2323
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2532689	2533834	-	WP_013431218.1	WP_013431218.1		iron ABC transporter substrate-binding protein			CALKRO_RS11730	1146	381	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2534040	2534501	-							CALKRO_RS11735	462		old_locus_tag=Calkro_2324
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2534040	2534501	-	WP_013431219.1	WP_013431219.1		type II toxin-antitoxin system VapC family toxin			CALKRO_RS11735	462	153	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2534489	2534746	-							CALKRO_RS11740	258		old_locus_tag=Calkro_2325
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2534489	2534746	-	WP_013431220.1	WP_013431220.1		hypothetical protein			CALKRO_RS11740	258	85	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2535004	2536266	-							CALKRO_RS11745	1263		old_locus_tag=Calkro_2326
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2535004	2536266	-	WP_013431221.1	WP_013431221.1		TIGR02679 domain-containing protein			CALKRO_RS11745	1263	420	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2536263	2537396	-							CALKRO_RS13935	1134		
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2536263	2537396	-	WP_237699086.1	WP_237699086.1		hypothetical protein			CALKRO_RS13935	1134	377	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2537421	2540321	-							CALKRO_RS11750	2901		old_locus_tag=Calkro_2327
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2537421	2540321	-	WP_237699087.1	WP_237699087.1		chromosome partitioning protein ParA			CALKRO_RS11750	2901	966	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2540299	2541531	-							CALKRO_RS11755	1233		old_locus_tag=Calkro_2329
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2540299	2541531	-	WP_013431222.1	WP_013431222.1		TIGR02678 family protein			CALKRO_RS11755	1233	410	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2541554	2543017	-							CALKRO_RS11760	1464		old_locus_tag=Calkro_2330
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2541554	2543017	-	WP_013431223.1	WP_013431223.1		TIGR02677 family protein			CALKRO_RS11760	1464	487	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2543118	2543693	-							CALKRO_RS11765	576		old_locus_tag=Calkro_2331
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2543118	2543693	-	WP_013431224.1	WP_013431224.1		hypothetical protein			CALKRO_RS11765	576	191	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2543788	2544828	-					queA		CALKRO_RS11770	1041		old_locus_tag=Calkro_2332
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2543788	2544828	-	WP_013431225.1	WP_013431225.1		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA		CALKRO_RS11770	1041	346	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2544825	2546564	-							CALKRO_RS11775	1740		old_locus_tag=Calkro_2333
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2544825	2546564	-	WP_013431226.1	WP_013431226.1		SpoIID/LytB domain-containing protein			CALKRO_RS11775	1740	579	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2546721	2547341	+							CALKRO_RS11780	621		old_locus_tag=Calkro_2334
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2546721	2547341	+	WP_013431227.1	WP_013431227.1		TrkA family potassium uptake protein			CALKRO_RS11780	621	206	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2547338	2548003	+							CALKRO_RS11785	666		old_locus_tag=Calkro_2335
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2547338	2548003	+	WP_013431228.1	WP_013431228.1		NAD-binding protein			CALKRO_RS11785	666	221	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2548186	2549697	+							CALKRO_RS11790	1512		old_locus_tag=Calkro_2336
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2548186	2549697	+	WP_013431229.1	WP_013431229.1		TrkH family potassium uptake protein			CALKRO_RS11790	1512	503	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2549704	2550195	+							CALKRO_RS11795	492		old_locus_tag=Calkro_2337
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2549704	2550195	+	WP_013431230.1	WP_013431230.1		hypothetical protein			CALKRO_RS11795	492	163	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2550230	2550703	-							CALKRO_RS11800	474		old_locus_tag=Calkro_2338
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2550230	2550703	-	WP_013431231.1	WP_013431231.1		VanZ family protein			CALKRO_RS11800	474	157	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2550801	2552597	-							CALKRO_RS11805	1797		old_locus_tag=Calkro_2339
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2550801	2552597	-	WP_013431232.1	WP_013431232.1		ABC transporter ATP-binding protein/permease			CALKRO_RS11805	1797	598	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2552611	2554368	-							CALKRO_RS11810	1758		old_locus_tag=Calkro_2340
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2552611	2554368	-	WP_013431233.1	WP_013431233.1		ABC transporter ATP-binding protein/permease			CALKRO_RS11810	1758	585	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2554365	2554622	-							CALKRO_RS11815	258		old_locus_tag=Calkro_2341
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2554365	2554622	-	WP_013431234.1	WP_013431234.1		hypothetical protein			CALKRO_RS11815	258	85	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2554655	2555089	-							CALKRO_RS11820	435		old_locus_tag=Calkro_2342
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2554655	2555089	-	WP_013431235.1	WP_013431235.1		hypothetical protein			CALKRO_RS11820	435	144	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2555095	2555460	-							CALKRO_RS11825	366		old_locus_tag=Calkro_2343
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2555095	2555460	-	WP_013431236.1	WP_013431236.1		DUF2089 domain-containing protein			CALKRO_RS11825	366	121	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2555666	2556652	-							CALKRO_RS11830	987		old_locus_tag=Calkro_2344
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2555666	2556652	-	WP_013431237.1	WP_013431237.1		cellulase family glycosylhydrolase			CALKRO_RS11830	987	328	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2556725	2558863	-							CALKRO_RS11835	2139		old_locus_tag=Calkro_2345
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2556725	2558863	-	WP_013431238.1	WP_013431238.1		NTP transferase domain-containing protein			CALKRO_RS11835	2139	712	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2558904	2560097	-							CALKRO_RS11840	1194		old_locus_tag=Calkro_2346
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2558904	2560097	-	WP_013431239.1	WP_013431239.1		glycosyltransferase family 4 protein			CALKRO_RS11840	1194	397	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2560406	2560768	+							CALKRO_RS11845	363		old_locus_tag=Calkro_2347
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2560406	2560768	+	WP_013431240.1	WP_013431240.1		hypothetical protein			CALKRO_RS11845	363	120	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2560758	2561306	+							CALKRO_RS11850	549		old_locus_tag=Calkro_2348
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2560758	2561306	+	WP_013431241.1	WP_013431241.1		hypothetical protein			CALKRO_RS11850	549	182	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2561485	2562036	+							CALKRO_RS11855	552		old_locus_tag=Calkro_2349
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2561485	2562036	+	WP_237699088.1	WP_237699088.1		hypothetical protein			CALKRO_RS11855	552	183	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2562122	2562721	+							CALKRO_RS11860	600		old_locus_tag=Calkro_2350
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2562122	2562721	+	WP_013431243.1	WP_013431243.1		hypothetical protein			CALKRO_RS11860	600	199	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2562786	2564621	-							CALKRO_RS11865	1836		old_locus_tag=Calkro_2351
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2562786	2564621	-	WP_013431244.1	WP_013431244.1		glycoside hydrolase family 15 protein			CALKRO_RS11865	1836	611	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2564830	2567271	-							CALKRO_RS11870	2442		old_locus_tag=Calkro_2352
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2564830	2567271	-	WP_041742014.1	WP_041742014.1		glycoside hydrolase family 2 protein			CALKRO_RS11870	2442	813	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2567455	2567718	+							CALKRO_RS11875	264		old_locus_tag=Calkro_2353
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2567455	2567718	+	WP_041741769.1	WP_041741769.1		helix-turn-helix transcriptional regulator			CALKRO_RS11875	264	87	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2567786	2568142	+							CALKRO_RS11880	357		old_locus_tag=Calkro_2354
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2567786	2568142	+	WP_237699089.1	WP_237699089.1		nucleotidyltransferase domain-containing protein			CALKRO_RS11880	357	118	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2568329	2569951	+							CALKRO_RS11885	1623		old_locus_tag=Calkro_2355
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2568329	2569951	+	WP_013431246.1	WP_013431246.1		NAD+ synthase			CALKRO_RS11885	1623	540	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2570078	2570791	+							CALKRO_RS11890	714		old_locus_tag=Calkro_2356
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2570078	2570791	+	WP_013431247.1	WP_013431247.1		hypothetical protein			CALKRO_RS11890	714	237	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2570963	2571901	-							CALKRO_RS11895	939		old_locus_tag=Calkro_2357
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2570963	2571901	-	WP_013431248.1	WP_013431248.1		hypothetical protein			CALKRO_RS11895	939	312	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2572044	2572643	-							CALKRO_RS11900	600		old_locus_tag=Calkro_2358
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2572044	2572643	-	WP_013431249.1	WP_013431249.1		hypothetical protein			CALKRO_RS11900	600	199	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2572594	2572995	-							CALKRO_RS11905	402		old_locus_tag=Calkro_2359
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2572594	2572995	-	WP_013431250.1	WP_013431250.1		hypothetical protein			CALKRO_RS11905	402	133	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2573036	2574100	-					spoIID		CALKRO_RS11910	1065		old_locus_tag=Calkro_2360
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2573036	2574100	-	WP_237699090.1	WP_237699090.1		stage II sporulation protein D	spoIID		CALKRO_RS11910	1065	354	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2574093	2576387	-							CALKRO_RS11915	2295		old_locus_tag=Calkro_2361
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2574093	2576387	-	WP_013431252.1	WP_013431252.1		serine/threonine-protein phosphatase			CALKRO_RS11915	2295	764	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2576604	2577272	-							CALKRO_RS11920	669		old_locus_tag=Calkro_2362
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	2576604	2577272	-	WP_013431253.1	WP_013431253.1		PspA/IM30 family protein			CALKRO_RS11920	669	222	
