# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1937992	1938888	-	WP_013412694.1	WP_013412694.1		MinD/ParA family protein			CALOW_RS09270	897	298	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1938885	1940000	-					flhF		CALOW_RS09275	1116		old_locus_tag=Calow_1842
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1938885	1940000	-	WP_013412695.1	WP_013412695.1		flagellar biosynthesis protein FlhF	flhF		CALOW_RS09275	1116	371	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1940003	1942039	-					flhA		CALOW_RS09280	2037		old_locus_tag=Calow_1843
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1940003	1942039	-	WP_013412696.1	WP_013412696.1		flagellar biosynthesis protein FlhA	flhA		CALOW_RS09280	2037	678	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1942036	1943136	-					flhB		CALOW_RS09285	1101		old_locus_tag=Calow_1844
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1942036	1943136	-	WP_013412697.1	WP_013412697.1		flagellar biosynthesis protein FlhB	flhB		CALOW_RS09285	1101	366	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1943133	1943915	-					fliR		CALOW_RS09290	783		old_locus_tag=Calow_1845
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1943133	1943915	-	WP_013412698.1	WP_013412698.1		flagellar type III secretion system protein FliR	fliR		CALOW_RS09290	783	260	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1943935	1944204	-					fliQ		CALOW_RS09295	270		old_locus_tag=Calow_1846
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1943935	1944204	-	WP_013412699.1	WP_013412699.1		flagellar biosynthesis protein FliQ	fliQ		CALOW_RS09295	270	89	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1944228	1944989	-					fliP		CALOW_RS09300	762		old_locus_tag=Calow_1847
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1944228	1944989	-	WP_013412700.1	WP_013412700.1		flagellar type III secretion system pore protein FliP	fliP		CALOW_RS09300	762	253	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1944973	1945368	-							CALOW_RS09305	396		old_locus_tag=Calow_1848
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1944973	1945368	-	WP_013412701.1	WP_013412701.1		flagellar biosynthetic protein FliO			CALOW_RS09305	396	131	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1945401	1945763	-							CALOW_RS09310	363		old_locus_tag=Calow_1849
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1945401	1945763	-	WP_013412702.1	WP_013412702.1		response regulator			CALOW_RS09310	363	120	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1945850	1946980	-					fliY		CALOW_RS09315	1131		old_locus_tag=Calow_1850
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1945850	1946980	-	WP_013412703.1	WP_013412703.1		flagellar motor switch phosphatase FliY	fliY		CALOW_RS09315	1131	376	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1946977	1947966	-					fliM		CALOW_RS09320	990		old_locus_tag=Calow_1851
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1946977	1947966	-	WP_013412704.1	WP_013412704.1		flagellar motor switch protein FliM	fliM		CALOW_RS09320	990	329	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1947988	1948458	-							CALOW_RS09325	471		old_locus_tag=Calow_1852
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1947988	1948458	-	WP_013412705.1	WP_013412705.1		flagellar basal body-associated FliL family protein			CALOW_RS09325	471	156	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1948455	1948682	-							CALOW_RS09330	228		old_locus_tag=Calow_1853
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1948455	1948682	-	WP_013412706.1	WP_013412706.1		flagellar FlbD family protein			CALOW_RS09330	228	75	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1948804	1950273	-							CALOW_RS09335	1470		old_locus_tag=Calow_1854
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1948804	1950273	-	WP_013412707.1	WP_013412707.1		flagellar hook protein FlgE			CALOW_RS09335	1470	489	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1950399	1950758	-							CALOW_RS09340	360		old_locus_tag=Calow_1855
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1950399	1950758	-	WP_013412708.1	WP_013412708.1		flagellar biosynthesis protein			CALOW_RS09340	360	119	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1950745	1951257	-							CALOW_RS09345	513		old_locus_tag=Calow_1856
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1950745	1951257	-	WP_013412709.1	WP_013412709.1		flagellar hook capping protein			CALOW_RS09345	513	170	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1951269	1952792	-							CALOW_RS09350	1524		old_locus_tag=Calow_1857
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1951269	1952792	-	WP_013412710.1	WP_013412710.1		flagellar hook-length control protein FliK			CALOW_RS09350	1524	507	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1952838	1953668	-							CALOW_RS09355	831		old_locus_tag=Calow_1858
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1952838	1953668	-	WP_238524926.1	WP_238524926.1		hypothetical protein			CALOW_RS09355	831	276	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1953646	1954104	-					fliJ		CALOW_RS09360	459		old_locus_tag=Calow_1859
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1953646	1954104	-	WP_013412712.1	WP_013412712.1		flagellar export protein FliJ	fliJ		CALOW_RS09360	459	152	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1954131	1955426	-					fliI		CALOW_RS09365	1296		old_locus_tag=Calow_1860
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1954131	1955426	-	WP_041737690.1	WP_041737690.1		flagellar protein export ATPase FliI	fliI		CALOW_RS09365	1296	431	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1955428	1956183	-							CALOW_RS09370	756		old_locus_tag=Calow_1861
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1955428	1956183	-	WP_013412714.1	WP_013412714.1		ATPase			CALOW_RS09370	756	251	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1956176	1957183	-					fliG		CALOW_RS09375	1008		old_locus_tag=Calow_1862
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1956176	1957183	-	WP_013412715.1	WP_013412715.1		flagellar motor switch protein FliG	fliG		CALOW_RS09375	1008	335	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1957193	1958875	-					fliF		CALOW_RS09380	1683		old_locus_tag=Calow_1863
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1957193	1958875	-	WP_013412716.1	WP_013412716.1		flagellar M-ring protein FliF	fliF		CALOW_RS09380	1683	560	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1958906	1959220	-					fliE		CALOW_RS09385	315		old_locus_tag=Calow_1864
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1958906	1959220	-	WP_013412717.1	WP_013412717.1		flagellar hook-basal body complex protein FliE	fliE		CALOW_RS09385	315	104	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1959241	1959678	-					flgC		CALOW_RS09390	438		old_locus_tag=Calow_1865
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1959241	1959678	-	WP_013412718.1	WP_013412718.1		flagellar basal body rod protein FlgC	flgC		CALOW_RS09390	438	145	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1959690	1960091	-					flgB		CALOW_RS09395	402		old_locus_tag=Calow_1866
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1959690	1960091	-	WP_013412719.1	WP_013412719.1		flagellar basal body rod protein FlgB	flgB		CALOW_RS09395	402	133	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1960246	1961040	-					codY		CALOW_RS09400	795		old_locus_tag=Calow_1867
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1960246	1961040	-	WP_013412720.1	WP_013412720.1		GTP-sensing pleiotropic transcriptional regulator CodY	codY		CALOW_RS09400	795	264	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1961090	1962487	-					hslU		CALOW_RS09405	1398		old_locus_tag=Calow_1868
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1961090	1962487	-	WP_041737693.1	WP_041737693.1		ATP-dependent protease ATPase subunit HslU	hslU		CALOW_RS09405	1398	465	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1962498	1963028	-					hslV		CALOW_RS09410	531		old_locus_tag=Calow_1869
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1962498	1963028	-	WP_013412722.1	WP_013412722.1		ATP-dependent protease subunit HslV	hslV		CALOW_RS09410	531	176	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1963052	1964362	-					trmFO		CALOW_RS09415	1311		old_locus_tag=Calow_1870
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1963052	1964362	-	WP_013412723.1	WP_013412723.1		methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	trmFO		CALOW_RS09415	1311	436	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1964368	1966449	-					topA		CALOW_RS09420	2082		old_locus_tag=Calow_1871
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1964368	1966449	-	WP_013412724.1	WP_013412724.1		type I DNA topoisomerase	topA		CALOW_RS09420	2082	693	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1966479	1967576	-					dprA		CALOW_RS09425	1098		old_locus_tag=Calow_1872
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1966479	1967576	-	WP_013412725.1	WP_013412725.1		DNA-processing protein DprA	dprA		CALOW_RS09425	1098	365	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1967608	1968963	-							CALOW_RS09430	1356		old_locus_tag=Calow_1873
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1967608	1968963	-	WP_013412726.1	WP_013412726.1		RtcB family protein			CALOW_RS09430	1356	451	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1969225	1970622	-							CALOW_RS09435	1398		old_locus_tag=Calow_1874
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1969225	1970622	-	WP_013412727.1	WP_013412727.1		radical SAM protein			CALOW_RS09435	1398	465	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1970789	1971106	+							CALOW_RS09440	318		old_locus_tag=Calow_1875
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1970789	1971106	+	WP_013412728.1	WP_013412728.1		metalloregulator ArsR/SmtB family transcription factor			CALOW_RS09440	318	105	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1971258	1971680	+							CALOW_RS09445	423		old_locus_tag=Calow_1876
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1971258	1971680	+	WP_013412729.1	WP_013412729.1		transcriptional repressor			CALOW_RS09445	423	140	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1971680	1972543	+							CALOW_RS09450	864		old_locus_tag=Calow_1877
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1971680	1972543	+	WP_013412730.1	WP_013412730.1		metal ABC transporter substrate-binding protein			CALOW_RS09450	864	287	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1972567	1973334	+							CALOW_RS09455	768		old_locus_tag=Calow_1878
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1972567	1973334	+	WP_013412731.1	WP_013412731.1		metal ABC transporter ATP-binding protein			CALOW_RS09455	768	255	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1973339	1974154	+							CALOW_RS09460	816		old_locus_tag=Calow_1879
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1973339	1974154	+	WP_013412732.1	WP_013412732.1		metal ABC transporter permease			CALOW_RS09460	816	271	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1974147	1975679	-							CALOW_RS09465	1533		old_locus_tag=Calow_1880
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1974147	1975679	-	WP_013412733.1	WP_013412733.1		YifB family Mg chelatase-like AAA ATPase			CALOW_RS09465	1533	510	
gene	tRNA	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1975790	1975865	-							CALOW_RS09470	76		old_locus_tag=Calow_R0047
tRNA		GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1975790	1975865	-				tRNA-Lys			CALOW_RS09470	76		anticodon=TTT
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1976051	1976482	-							CALOW_RS09475	432		old_locus_tag=Calow_1881
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1976051	1976482	-	WP_013412734.1	WP_013412734.1		DUF86 domain-containing protein			CALOW_RS09475	432	143	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1976514	1976951	-							CALOW_RS09480	438		old_locus_tag=Calow_1882
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1976514	1976951	-	WP_013412735.1	WP_013412735.1		nucleotidyltransferase domain-containing protein			CALOW_RS09480	438	145	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1977648	1978595	-							CALOW_RS09485	948		old_locus_tag=Calow_1883
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1977648	1978595	-	WP_013412736.1	WP_013412736.1		hypothetical protein			CALOW_RS09485	948	315	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1978621	1979241	-							CALOW_RS09490	621		old_locus_tag=Calow_1884
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1978621	1979241	-	WP_013412737.1	WP_013412737.1		hypothetical protein			CALOW_RS09490	621	206	
gene	tRNA	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1979850	1979925	-							CALOW_RS09500	76		old_locus_tag=Calow_R0048
tRNA		GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1979850	1979925	-				tRNA-Gln			CALOW_RS09500	76		anticodon=TTG
gene	tRNA	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1979938	1980014	-							CALOW_RS09505	77		old_locus_tag=Calow_R0049
tRNA		GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1979938	1980014	-				tRNA-His			CALOW_RS09505	77		anticodon=GTG
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1980135	1980548	-							CALOW_RS09510	414		old_locus_tag=Calow_1885
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1980135	1980548	-	WP_013412738.1	WP_013412738.1		GNAT family N-acetyltransferase			CALOW_RS09510	414	137	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1980580	1981740	-					truD		CALOW_RS09515	1161		old_locus_tag=Calow_1886
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1980580	1981740	-	WP_013412739.1	WP_013412739.1		tRNA pseudouridine(13) synthase TruD	truD		CALOW_RS09515	1161	386	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1981885	1982952	+							CALOW_RS09520	1068		old_locus_tag=Calow_1887
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1981885	1982952	+	WP_013412740.1	WP_013412740.1		bis-aminopropyl spermidine synthase family protein			CALOW_RS09520	1068	355	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1983036	1983224	+					rpmB		CALOW_RS09525	189		old_locus_tag=Calow_1888
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1983036	1983224	+	WP_013291240.1	WP_013291240.1		50S ribosomal protein L28	rpmB		CALOW_RS09525	189	62	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1983358	1983534	-							CALOW_RS11860	177		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1983358	1983534	-	WP_158304026.1	WP_158304026.1		hypothetical protein			CALOW_RS11860	177	58	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1983652	1984410	-							CALOW_RS09535	759		old_locus_tag=Calow_1889
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1983652	1984410	-	WP_013412741.1	WP_013412741.1		alpha/beta hydrolase			CALOW_RS09535	759	252	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1984428	1985441	-							CALOW_RS09540	1014		old_locus_tag=Calow_1890
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1984428	1985441	-	WP_013412742.1	WP_013412742.1		LacI family transcriptional regulator			CALOW_RS09540	1014	337	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1985548	1986495	-							CALOW_RS09545	948		old_locus_tag=Calow_1891
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1985548	1986495	-	WP_013412743.1	WP_013412743.1		hypothetical protein			CALOW_RS09545	948	315	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1986596	1987813	-							CALOW_RS09550	1218		old_locus_tag=Calow_1892
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1986596	1987813	-	WP_013412744.1	WP_013412744.1		alcohol dehydrogenase catalytic domain-containing protein			CALOW_RS09550	1218	405	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1987914	1989164	-							CALOW_RS09555	1251		old_locus_tag=Calow_1893
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1987914	1989164	-	WP_013412745.1	WP_013412745.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			CALOW_RS09555	1251	416	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1989225	1990886	-							CALOW_RS09560	1662		old_locus_tag=Calow_1894
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1989225	1990886	-	WP_013412746.1	WP_013412746.1		formate--tetrahydrofolate ligase			CALOW_RS09560	1662	553	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1990896	1991327	-							CALOW_RS09565	432		old_locus_tag=Calow_1895
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1990896	1991327	-	WP_238524927.1	WP_238524927.1		thioesterase family protein			CALOW_RS09565	432	143	
