# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2002785	2005904	+	WP_013291125.1	WP_013291125.1		glycoside hydrolase			COB47_RS09315	3120	1039	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2005941	2006666	+							COB47_RS09320	726		old_locus_tag=COB47_1856
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2005941	2006666	+	WP_013291126.1	WP_013291126.1		GDSL-type esterase/lipase family protein			COB47_RS09320	726	241	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2006697	2007686	+							COB47_RS09325	990		old_locus_tag=COB47_1857
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2006697	2007686	+	WP_013291127.1	WP_013291127.1		Gfo/Idh/MocA family oxidoreductase			COB47_RS09325	990	329	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2007754	2008968	-							COB47_RS09330	1215		old_locus_tag=COB47_1858
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2007754	2008968	-	WP_013291128.1	WP_013291128.1		Gfo/Idh/MocA family oxidoreductase			COB47_RS09330	1215	404	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2008996	2010084	-							COB47_RS09335	1089		old_locus_tag=COB47_1859
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2008996	2010084	-	WP_013291129.1	WP_013291129.1		zinc-binding dehydrogenase			COB47_RS09335	1089	362	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2010098	2011885	-							COB47_RS09340	1788		old_locus_tag=COB47_1860
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2010098	2011885	-	WP_148217797.1	WP_148217797.1		FAD-binding protein			COB47_RS09340	1788	595	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2011888	2013033	-							COB47_RS09345	1146		old_locus_tag=COB47_1861
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2011888	2013033	-	WP_013291131.1	WP_013291131.1		4Fe-4S binding protein			COB47_RS09345	1146	381	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2013345	2013608	-							COB47_RS09350	264		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2013345	2013608	-	WP_041742521.1	WP_041742521.1		hypothetical protein			COB47_RS09350	264	87	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2013846	2014997	-							COB47_RS09355	1152		old_locus_tag=COB47_1864
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2013846	2014997	-	WP_013291132.1	WP_013291132.1		DUF2264 domain-containing protein			COB47_RS09355	1152	383	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2015027	2015452	-							COB47_RS12375	426		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2015027	2015452	-	WP_202795068.1	WP_202795068.1		glycoside hydrolase family 88 protein			COB47_RS12375	426	141	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2015474	2016214	-							COB47_RS12380	741		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2015474	2016214	-	WP_202795069.1	WP_202795069.1		glycoside hydrolase family 88 protein			COB47_RS12380	741	246	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2016217	2018013	-					uidA		COB47_RS09365	1797		old_locus_tag=COB47_1866
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2016217	2018013	-	WP_013291133.1	WP_013291133.1		beta-glucuronidase	uidA		COB47_RS09365	1797	598	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2018112	2020709	-							COB47_RS09370	2598		old_locus_tag=COB47_1867
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2018112	2020709	-	WP_013291134.1	WP_013291134.1		hypothetical protein			COB47_RS09370	2598	865	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2020818	2022263	-							COB47_RS09375	1446		old_locus_tag=COB47_1868
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2020818	2022263	-	WP_237698894.1	WP_237698894.1		extracellular solute-binding protein			COB47_RS09375	1446	481	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2022453	2023331	-							COB47_RS09380	879		old_locus_tag=COB47_1869
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2022453	2023331	-	WP_013291135.1	WP_013291135.1		carbohydrate ABC transporter permease			COB47_RS09380	879	292	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2023368	2024282	-							COB47_RS09385	915		old_locus_tag=COB47_1870
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2023368	2024282	-	WP_013291136.1	WP_013291136.1		sugar ABC transporter permease			COB47_RS09385	915	304	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2024579	2027119	-							COB47_RS09390	2541		old_locus_tag=COB47_1871
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2024579	2027119	-	WP_013291137.1	WP_013291137.1		glycoside hydrolase			COB47_RS09390	2541	846	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2027290	2027568	-					rpsR		COB47_RS09395	279		old_locus_tag=COB47_1872
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2027290	2027568	-	WP_013291138.1	WP_013291138.1		30S ribosomal protein S18	rpsR		COB47_RS09395	279	92	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2027605	2028090	-							COB47_RS09400	486		old_locus_tag=COB47_1873
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2027605	2028090	-	WP_013291139.1	WP_013291139.1		single-stranded DNA-binding protein			COB47_RS09400	486	161	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2028106	2028396	-					rpsF		COB47_RS09405	291		old_locus_tag=COB47_1874
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2028106	2028396	-	WP_013291140.1	WP_013291140.1		30S ribosomal protein S6	rpsF		COB47_RS09405	291	96	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2028528	2029658	-							COB47_RS09410	1131		old_locus_tag=COB47_1875
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2028528	2029658	-	WP_013291141.1	WP_013291141.1		aldo/keto reductase			COB47_RS09410	1131	376	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2029771	2030838	-					leuB		COB47_RS09415	1068		old_locus_tag=COB47_1876
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2029771	2030838	-	WP_013291142.1	WP_013291142.1		3-isopropylmalate dehydrogenase	leuB		COB47_RS09415	1068	355	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2030831	2031331	-					leuD		COB47_RS09420	501		old_locus_tag=COB47_1877
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2030831	2031331	-	WP_013291143.1	WP_013291143.1		3-isopropylmalate dehydratase small subunit	leuD		COB47_RS09420	501	166	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2031331	2032620	-					leuC		COB47_RS09425	1290		old_locus_tag=COB47_1878
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2031331	2032620	-	WP_013291144.1	WP_013291144.1		3-isopropylmalate dehydratase large subunit	leuC		COB47_RS09425	1290	429	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2032777	2033232	-							COB47_RS09430	456		old_locus_tag=COB47_1879
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2032777	2033232	-	WP_013291145.1	WP_013291145.1		chemotaxis protein CheW			COB47_RS09430	456	151	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2033229	2034348	-					prfB		COB47_RS09435	1120		old_locus_tag=COB47_1880
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2033229	2034348	-	WP_013291146.1	WP_013291146.1		peptide chain release factor 2	prfB		COB47_RS09435	1119	372	ribosomal_slippage
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2034391	2036937	-					secA		COB47_RS09440	2547		old_locus_tag=COB47_1881
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2034391	2036937	-	WP_013291147.1	WP_013291147.1		preprotein translocase subunit SecA	secA		COB47_RS09440	2547	848	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2037095	2037640	-					raiA		COB47_RS09445	546		old_locus_tag=COB47_1882
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2037095	2037640	-	WP_013291148.1	WP_013291148.1		ribosome-associated translation inhibitor RaiA	raiA		COB47_RS09445	546	181	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2037932	2039014	-							COB47_RS09450	1083		old_locus_tag=COB47_1883
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2037932	2039014	-	WP_013291149.1	WP_013291149.1		DUF362 domain-containing protein			COB47_RS09450	1083	360	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2039034	2040638	-					dnaX		COB47_RS09455	1605		old_locus_tag=COB47_1884
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2039034	2040638	-	WP_013291150.1	WP_013291150.1		DNA polymerase III subunit gamma/tau	dnaX		COB47_RS09455	1605	534	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2040655	2042805	-					rnr		COB47_RS09460	2151		old_locus_tag=COB47_1885
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2040655	2042805	-	WP_041742527.1	WP_041742527.1		ribonuclease R	rnr		COB47_RS09460	2151	716	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2042837	2043394	-							COB47_RS09465	558		old_locus_tag=COB47_1886
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2042837	2043394	-	WP_013291152.1	WP_013291152.1		HDIG domain-containing protein			COB47_RS09465	558	185	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2043495	2043731	-					secG		COB47_RS09470	237		old_locus_tag=COB47_1887
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2043495	2043731	-	WP_013291153.1	WP_013291153.1		preprotein translocase subunit SecG	secG		COB47_RS09470	237	78	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2043789	2043953	-							COB47_RS12140	165		old_locus_tag=COB47_1888
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2043789	2043953	-	WP_013291154.1	WP_013291154.1		hypothetical protein			COB47_RS12140	165	54	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2044909	2046216	+							COB47_RS09480	1308		old_locus_tag=COB47_1890
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2044909	2046216	+	WP_013291156.1	WP_013291156.1		hypothetical protein			COB47_RS09480	1308	435	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2046364	2047107	+							COB47_RS12645	744		old_locus_tag=COB47_1891
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2046364	2047107	+	WP_013291157.1	WP_013291157.1		hypothetical protein			COB47_RS12645	744	247	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2047965	2049311	+							COB47_RS09490	1347		old_locus_tag=COB47_1895
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2047965	2049311	+	WP_013291160.1	WP_013291160.1		hypothetical protein			COB47_RS09490	1347	448	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2049425	2050261	-					dapF		COB47_RS09495	837		old_locus_tag=COB47_1896
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2049425	2050261	-	WP_013291161.1	WP_013291161.1		diaminopimelate epimerase	dapF		COB47_RS09495	837	278	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2050291	2051649	-							COB47_RS09500	1359		old_locus_tag=COB47_1897
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2050291	2051649	-	WP_013291162.1	WP_013291162.1		PFL family protein			COB47_RS09500	1359	452	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2051681	2051950	-							COB47_RS09505	270		old_locus_tag=COB47_1898
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2051681	2051950	-	WP_013412665.1	WP_013412665.1		ACT domain-containing protein			COB47_RS09505	270	89	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2051994	2052917	-							COB47_RS09510	924		old_locus_tag=COB47_1899
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2051994	2052917	-	WP_013291164.1	WP_013291164.1		carbohydrate kinase			COB47_RS09510	924	307	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2053139	2053732	-							COB47_RS09515	594		old_locus_tag=COB47_1900
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2053139	2053732	-	WP_013291165.1	WP_013291165.1		hypothetical protein			COB47_RS09515	594	197	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2053833	2059202	-							COB47_RS09520	5370		old_locus_tag=COB47_1901
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2053833	2059202	-	WP_013291166.1	WP_013291166.1		Ig-like domain-containing protein			COB47_RS09520	5370	1789	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2059339	2060460	+							COB47_RS09525	1122		old_locus_tag=COB47_1902
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2059339	2060460	+	WP_013291167.1	WP_013291167.1		hypothetical protein			COB47_RS09525	1122	373	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2060943	2061317	-					speD		COB47_RS09530	375		old_locus_tag=COB47_1903
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2060943	2061317	-	WP_011916845.1	WP_011916845.1		adenosylmethionine decarboxylase	speD		COB47_RS09530	375	124	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2061501	2062301	-							COB47_RS09535	801		old_locus_tag=COB47_1904
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2061501	2062301	-	WP_013291168.1	WP_013291168.1		Cof-type HAD-IIB family hydrolase			COB47_RS09535	801	266	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2062425	2063699	-							COB47_RS09540	1275		old_locus_tag=COB47_1905
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2062425	2063699	-	WP_013291169.1	WP_013291169.1		DUF1015 domain-containing protein			COB47_RS09540	1275	424	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2063756	2065351	-					serA		COB47_RS09545	1596		old_locus_tag=COB47_1906
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2063756	2065351	-	WP_013291170.1	WP_013291170.1		phosphoglycerate dehydrogenase	serA		COB47_RS09545	1596	531	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2065356	2066516	-							COB47_RS09550	1161		old_locus_tag=COB47_1907
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2065356	2066516	-	WP_013291171.1	WP_013291171.1		alanine--glyoxylate aminotransferase family protein			COB47_RS09550	1161	386	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2066739	2067209	-							COB47_RS09555	471		old_locus_tag=COB47_1908
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2066739	2067209	-	WP_013291172.1	WP_013291172.1		hypothetical protein			COB47_RS09555	471	156	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2067313	2067870	-					efp		COB47_RS09560	558		old_locus_tag=COB47_1909
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2067313	2067870	-	WP_013291173.1	WP_013291173.1		elongation factor P	efp		COB47_RS09560	558	185	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2067938	2069653	-							COB47_RS09565	1716		old_locus_tag=COB47_1910
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2067938	2069653	-	WP_013291174.1	WP_013291174.1		Rne/Rng family ribonuclease			COB47_RS09565	1716	571	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2069653	2070288	-							COB47_RS09570	636		old_locus_tag=COB47_1911
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2069653	2070288	-	WP_013291175.1	WP_013291175.1		TIGR03936 family radical SAM-associated protein			COB47_RS09570	636	211	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2070275	2072116	-							COB47_RS09575	1842		old_locus_tag=COB47_1912
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2070275	2072116	-	WP_013291176.1	WP_013291176.1		TIGR03960 family B12-binding radical SAM protein			COB47_RS09575	1842	613	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2072201	2073043	-							COB47_RS09580	843		old_locus_tag=COB47_1913
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2072201	2073043	-	WP_013291177.1	WP_013291177.1		DegV family protein			COB47_RS09580	843	280	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2073072	2073536	-					trmL		COB47_RS09585	465		old_locus_tag=COB47_1914
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2073072	2073536	-	WP_013291178.1	WP_013291178.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL		COB47_RS09585	465	154	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2073571	2074047	-							COB47_RS09590	477		old_locus_tag=COB47_1915
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2073571	2074047	-	WP_013291179.1	WP_013291179.1		chemotaxis protein CheX			COB47_RS09590	477	158	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2074108	2075235	-							COB47_RS09595	1128		old_locus_tag=COB47_1916
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2074108	2075235	-	WP_013291180.1	WP_013291180.1		DUF362 domain-containing protein			COB47_RS09595	1128	375	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2075228	2076067	-							COB47_RS09600	840		old_locus_tag=COB47_1917
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	2075228	2076067	-	WP_013291181.1	WP_013291181.1		Cof-type HAD-IIB family hydrolase			COB47_RS09600	840	279	
